,ds,absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,is_estimated,y,location
28736,2022-11-05 09:00:00,6.625,1.2285,7483.2,182203.5,94.45,855.725,0.0,278.05,50.5,115328.0,28.75,54359.3,76.1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1001.55,0.0,0.0,988.825,994.825,0.0,0.0,68.85,1000.85,,0.0,0.0,0.0,0.0,155.54974,8.51,0.0,283.3,96.375,55769.1,4.05,1,390.50000000000006,A
28760,2022-11-06 10:00:00,6.1499996,1.2485,92.825005,342071.1,123.375,1458.5,0.0,276.7,60.6,166420.2,42.975,115645.3,39.475,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.8,0.0,0.0,986.92505,993.025,0.0,0.0,90.15,999.15,,0.0,0.0,0.0,0.0,170.10825,10.18675,0.0,277.6,47.8,13192.75,0.85,1,1404.26,A
28710,2022-11-04 05:00:00,7.55,1.22575,4853.625,0.0,0.0,741.2,0.0,279.9,0.0,0.0,0.0,0.0,93.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.1,0.0,0.0,987.6,993.575,0.0,0.0,73.575,999.575,,0.0,0.0,0.0,0.025,101.0815,-11.6067505,0.0,285.075,98.95,45874.176,3.4,1,0.0,A
28752,2022-11-06 01:00:00,6.05,1.25525,,0.0,0.0,30.1,1.0,276.325,0.0,0.0,0.0,0.0,41.775,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.275,0.0,0.0,986.7,992.8,0.0,0.0,98.4,998.95,,0.0,0.0,0.0,0.0,42.83075,-36.79225,0.0,281.2,41.775,19397.475,0.975,1,0.0,A
28748,2022-11-05 21:00:00,7.6,1.239,807.45,0.0,0.0,500.84998,0.0,279.84998,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.3,0.0375,0.75,987.5,993.6,0.0,0.1,96.15,999.7,,0.0,0.0,0.0,0.175,328.805,-39.136,0.5,280.8,100.0,5731.25,1.9,1,0.0,A
28702,2022-11-03 21:00:00,7.125,1.23525,3689.45,0.0,0.0,3152.45,0.0,279.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.3,0.0,0.0,988.8,994.8,0.0,0.0,77.100006,1000.875,,0.0,0.0,0.0,0.35000002,329.001,-38.53675,0.0,284.1,100.0,9582.55,1.9499999,1,0.0,A
28763,2022-11-06 13:00:00,6.425,1.24675,6400.3,356638.0,57.95,1711.35,0.0,277.34998,34.275,158286.3,28.925001,220221.0,53.1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,987.1,993.2,0.0,0.0,91.100006,999.3,,0.0,0.0,0.0,0.0,213.668,6.087,0.0,278.6,83.525,20937.8,1.375,1,209.88,A
28749,2022-11-05 22:00:00,7.6749997,1.239,981.15,0.0,0.0,839.05,0.0,279.975,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.3,0.057499997,1.0,987.57495,993.625,0.0,0.1,96.1,999.7,,0.0,0.0,0.0,0.3,347.564,-41.624252,0.425,281.0,100.0,4353.1,2.2,1,0.0,A
28733,2022-11-05 05:00:00,6.525,1.235,6241.3,0.0,0.0,643.075,0.0,277.75,0.0,0.0,0.0,0.0,72.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.7,0.0,0.0,989.1,995.2,0.0,0.0,70.85,1001.2,,0.0,0.0,0.0,0.0,101.22,-11.88275,0.0,282.95,100.0,51440.523,4.55,1,0.0,A
28855,2022-11-10 13:00:00,6.525,1.235,3172.25,290386.6,43.85,2888.075,0.0,277.7,15.875,127748.4,0.0,2105.3,100.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,997.25,0.0,0.0,984.55,990.575,0.0,0.025,77.649994,996.65,,0.0,0.0,0.0,0.75,213.30475,4.97675,0.075,282.1,100.0,31561.25,2.65,1,76.33999999999999,A
28837,2022-11-09 18:00:00,6.475,1.24375,3784.65,0.0,0.0,774.9,1.0,277.425,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.05,0.05,0.25,982.4,988.45,0.0,0.0,92.475,994.55,,0.0,0.0,0.0,0.3,280.48376,-23.9425,0.1,280.7,100.0,10497.3,2.125,1,0.0,A
28789,2022-11-07 16:00:00,5.575,1.25975,7752.075,0.0,0.0,4391.65,0.0,275.225,0.0,0.0,0.0,0.0,58.325,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.725,0.0,0.0,986.0,992.125,0.0,0.0,93.475,998.275,,0.0,0.0,0.0,0.0,253.931,-10.1535,0.0,278.17502,99.7,29758.225,3.6,1,0.0,A
28806,2022-11-08 10:00:00,5.6499996,1.25575,,307847.5,112.95,162.1,0.0,275.45,42.125,135101.2,83.025,208087.4,1.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.325,0.0,0.0,987.325,993.45,0.0,0.0,90.6,999.6,,0.0,0.0,0.0,0.0,170.13051,9.5945,0.0,277.3,2.0,41768.5,2.9,1,2435.84,A
28820,2022-11-09 00:00:00,6.625,1.2365,2006.05,0.0,0.0,1415.8,0.0,277.825,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.8,0.0,0.0,981.2,987.2,0.0,0.0,85.899994,993.25,,0.0,0.0,0.0,0.075,25.07575,-41.3955,0.1,281.625,100.0,27630.7,2.375,1,0.0,A
28859,2022-11-10 17:00:00,7.3,1.23175,2106.075,0.0,0.0,1888.85,0.0,279.225,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.85,0.0275,0.25,981.325,987.325,0.0,0.175,82.65,993.35,,0.0,0.0,0.0,1.075,266.6785,-17.5025,0.275,282.45,100.0,4833.2,4.25,1,0.0,A
28788,2022-11-07 15:00:00,5.875,1.2555,7712.35,29761.4,0.0,4240.275,0.0,275.95,0.0,34560.6,0.0,10428.7,56.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.7,0.0,0.0,985.9,992.025,0.0,0.0,93.3,998.2,,0.0,0.0,0.0,0.0,240.77,-3.97225,0.0,278.34998,100.0,29963.324,3.775,1,0.0,A
28832,2022-11-09 13:00:00,7.15,1.225,,306083.9,47.1,,0.0,279.025,25.25,130662.8,29.275,208044.8,5.75,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,992.2,0.0,0.0,979.65,985.625,0.0,0.0,82.35,991.65,,0.0,0.0,0.0,0.0,213.39825,5.24625,0.0,283.4,5.75,48266.625,1.95,1,67.98,A
28801,2022-11-08 04:00:00,5.05,1.2702501,249.575,0.0,0.0,77.85,0.0,273.75,0.0,0.0,0.0,0.0,48.45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.4,0.0,0.0,988.6,994.725,0.0,0.0,92.0,1000.95,,0.0,0.0,0.0,0.0,88.289246,-19.366001,0.0,276.6,48.45,15174.1,0.92499995,1,0.0,A
28850,2022-11-10 08:00:00,5.8500004,1.25325,2663.85,11434.3,28.975,1781.875,0.5,275.975,14.200001,15761.6,2.075,0.0,92.325,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,999.9,0.0,0.0,987.1,993.2,0.0,0.0,83.9,999.35,,0.0,0.0,0.0,0.0,141.75626,3.58,0.075,279.65002,94.175,45868.7,0.8,1,422.4,A
28857,2022-11-10 15:00:00,7.025,1.2355,2445.3,17537.7,0.0,2013.1,0.0,278.675,0.0,8655.9,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.8,0.065,1.0,983.2,989.2,0.0,0.15,81.35,995.3,,0.0,0.0,0.0,1.35,240.36826,-4.74375,0.075,281.925,100.0,4483.4,4.25,1,0.0,A
28794,2022-11-07 21:00:00,5.05,1.269,3816.8997,0.0,0.0,1591.425,0.0,273.725,0.0,0.0,0.0,0.0,62.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.35,0.0,0.0,987.575,993.725,0.0,0.0,94.55,999.925,,0.0,0.0,0.0,0.0,328.594,-39.7145,0.0,277.34998,67.875,27300.926,1.725,1,0.0,A
28864,2022-11-10 22:00:00,6.625,1.2175,2123.7002,0.0,0.0,875.15,0.0,278.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,991.725,0.0,0.0,979.3,985.2,0.0,0.075,67.1,991.2,,0.0,0.0,0.0,0.25,347.26624,-43.077,0.1,284.65,100.0,41753.977,3.25,1,0.0,A
28835,2022-11-09 16:00:00,6.325,1.2395,5699.4,0.0,0.0,1287.65,0.25,277.125,0.0,0.0,0.0,0.0,87.075,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.2,0.075,0.75,980.65,986.7,0.0,0.0,84.35,992.775,,0.0,0.0,0.0,0.05,253.63675,-10.660749,0.0,282.1,96.825,39664.3,0.875,1,0.0,A
28833,2022-11-09 14:00:00,6.8,1.231,,149551.5,8.525,1689.4,0.0,278.225,5.2999997,79763.2,0.0,75811.0,16.425,6.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,992.375,0.0,0.0,979.825,985.85,0.0,0.0,83.425,991.85,,0.0,0.0,0.0,0.0,227.14874,0.91525,0.0,283.25,18.35,47325.45,1.4,1,0.22,A
28868,2022-11-11 02:00:00,8.1,1.22225,1477.9,0.0,0.0,989.5,0.0,280.85,0.0,0.0,0.0,0.0,99.925,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.325,0.2925,1.0,980.85,986.85,0.0,0.35000002,84.65,992.85,,0.0,0.0,0.0,1.7,59.769753,-32.9495,0.125,284.525,100.0,2232.725,4.6,1,0.0,A
28792,2022-11-07 19:00:00,5.1,1.267,7709.0,0.0,0.0,2155.425,0.0,273.975,0.0,0.0,0.0,0.0,43.825,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.65,0.0,0.0,986.925,993.1,0.0,0.0,93.175,999.275,,0.0,0.0,0.0,0.0,295.336,-29.80325,0.0,277.625,64.15,33636.45,3.35,1,0.0,A
28778,2022-11-07 04:00:00,5.2,1.2674999,2022.35,0.0,0.0,768.45,0.0,274.225,0.0,0.0,0.0,0.0,68.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.95,0.0,0.0,988.175,994.325,0.0,0.0,97.2,1000.525,,0.0,0.0,0.0,0.0,88.15775,-19.09925,0.0,276.975,79.125,15213.975,2.45,1,0.0,A
28803,2022-11-08 06:00:00,5.0,1.271,,0.0,0.0,102.825,0.0,273.5,0.0,0.0,0.0,0.0,13.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.275,0.0,0.0,988.42505,994.6,0.0,0.0,93.25,1000.825,,0.0,0.0,0.0,0.0,114.73775,-6.3315,0.0,276.6,13.35,30395.275,2.225,1,0.0,A
28830,2022-11-09 11:00:00,7.2,1.2235,,396404.0,113.175,646.8,0.0,279.125,43.0,164643.8,80.725006,252994.3,15.65,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,992.475,0.0,0.0,979.825,985.8,0.0,0.0,85.0,991.8,,0.0,0.0,0.0,0.0,184.71976,9.60575,0.0,282.525,16.15,47046.176,2.75,1,444.62,A
28800,2022-11-08 03:00:00,5.0,1.271,259.625,0.0,0.0,67.8,0.0,273.6,0.0,0.0,0.0,0.0,53.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.3,0.0,0.0,988.5,994.7,0.0,0.0,92.8,1000.9,,0.0,0.0,0.0,0.0,74.3805,-25.984749,0.0,276.55,54.9,8826.05,0.95,1,0.0,A
28777,2022-11-07 03:00:00,5.3,1.267,634.75,0.0,0.0,469.675,0.0,274.4,0.0,0.0,0.0,0.0,61.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.375,0.0,0.0,988.6,994.775,0.0,0.0,96.7,1000.975,,0.0,0.0,0.0,0.0,74.24875,-25.7155,0.0,277.0,65.9,14130.95,2.2,1,0.0,A
28811,2022-11-08 15:00:00,5.6499996,1.247,8133.9746,25542.8,0.0,6792.875,0.0,275.5,0.0,24046.4,0.0,0.0,68.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.9,0.0,0.0,984.15,990.225,0.0,0.0,81.05,996.325,,0.0,0.0,0.0,0.0,240.63725,-4.235,0.0,279.7,98.625,48372.574,4.075,1,0.0,A
28799,2022-11-08 02:00:00,5.0,1.27125,2259.3,0.0,0.0,58.65,0.0,273.575,0.0,0.0,0.0,0.0,69.924995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.45,0.0,0.0,988.6,994.8,0.0,0.0,93.75,1001.0,,0.0,0.0,0.0,0.0,59.43175,-32.14275,0.0,276.475,77.325,6682.125,0.85,1,0.0,A
28781,2022-11-07 08:00:00,5.325,1.2639999,5504.35,22309.2,37.7,1897.875,0.0,274.55,29.35,31367.9,7.625,0.0,70.275,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1000.4,0.0,0.0,987.4,993.6,0.0,0.0,96.075,999.775,,0.0,0.0,0.0,0.0,141.556,4.42575,0.0,276.275,100.0,8793.875,3.45,1,93.94,A
28782,2022-11-07 09:00:00,5.55,1.2595,6384.725,156566.0,84.9,3019.4,0.0,275.15,51.275,114637.4,32.075,38093.2,63.2,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.125,0.0,0.0,987.15,993.3,0.0,0.0,95.5,999.45,,0.0,0.0,0.0,0.0,155.64749,7.9162498,0.0,276.45,99.85,8154.625,3.6,1,123.42,A
28787,2022-11-07 14:00:00,6.05,1.2515,7714.175,173364.5,11.675,6573.55,0.0,276.425,9.125,120664.3,1.45,55050.3,52.0,6.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,998.725,0.0,0.0,985.85,991.95,0.0,0.0,92.85,998.07495,,0.0,0.0,0.0,0.0,227.3785,1.45225,0.0,278.4,100.0,31054.6,3.8,1,24.64,A
28840,2022-11-09 21:00:00,6.625,1.244,2216.4,0.0,0.0,1207.1,0.0,277.75,0.0,0.0,0.0,0.0,99.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.775,0.0,0.0,984.1,990.175,0.0,0.1,90.15,996.25,,0.0,0.0,0.0,0.2,328.3685,-40.272,0.075,281.3,100.0,6783.725,1.75,1,0.0,A
28870,2022-11-11 04:00:00,7.9,1.228,3992.25,0.0,0.0,1197.25,0.0,280.45,0.0,0.0,0.0,0.0,99.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.25,0.025,0.25,983.725,989.7,0.0,0.0,88.025,995.75,,0.0,0.0,0.0,0.45,88.65225,-20.150501,0.0,283.25,100.0,9354.8,4.2,1,0.0,A
28853,2022-11-10 11:00:00,6.5,1.2425001,4912.225,378791.6,108.275,4577.25,0.0,277.55,61.225,228345.0,5.8,55749.2,99.1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,999.15,0.0,0.0,986.425,992.475,0.0,0.0,82.425,998.575,,0.0,0.0,0.0,0.2,184.68726,9.32225,0.0,280.8,100.0,45668.023,1.85,1,334.18,A
28804,2022-11-08 08:00:00,5.15,1.2674999,,18061.8,34.65,145.325,0.0,274.05,21.1,23260.2,17.625,0.0,11.3,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1001.0,0.0,0.0,988.05,994.25,0.0,0.0,94.5,1000.45,,0.0,0.0,0.0,0.0,141.62726,4.14025,0.0,277.175,13.825,34917.3,2.2,1,1330.56,A
28873,2022-11-11 08:00:00,8.2,1.228,5004.65,8339.0,26.375,1092.5,0.25,281.1,16.025,12420.5,0.05,0.0,99.15,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,998.2,0.0,0.0,985.6,991.6,0.0,0.0,89.625,997.65,,0.0,0.0,0.0,0.1,141.8135,3.30525,0.0,284.3,100.0,25288.176,3.3,1,37.400000000000006,A
28860,2022-11-10 18:00:00,7.3,1.2285,1877.25,0.0,0.0,1700.6001,0.0,279.3,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,993.2,0.0,0.0,980.65,986.625,0.0,0.1,82.05,992.65,,0.0,0.0,0.0,0.65,280.3205,-24.18575,0.175,282.75,100.0,7015.25,4.275,1,0.0,A
28812,2022-11-08 16:00:00,5.6,1.24775,5785.95,0.0,0.0,4173.075,0.0,275.3,0.0,0.0,0.0,0.0,93.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.25,0.0,0.0,983.55,989.65,0.0,0.0,80.95,995.75,,0.0,0.0,0.0,0.0,253.78424,-10.41,0.0,279.7,99.825005,47885.05,4.0,1,0.0,A
28805,2022-11-08 09:00:00,5.45,1.26175,,144666.4,80.325,117.1,0.0,274.9,36.975,83085.1,54.475,73447.8,9.925,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.7,0.0,0.0,987.725,993.875,0.0,0.0,93.5,1000.05,,0.0,0.0,0.0,0.0,155.69025,7.6254997,0.0,277.35,14.35,36176.2,2.55,1,2055.8999999999996,A
28797,2022-11-08 00:00:00,5.05,1.27025,3795.125,0.0,0.0,47.775,0.0,273.75,0.0,0.0,0.0,0.0,79.675,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1001.425,0.0,0.0,988.525,994.7,0.0,0.0,93.35,1000.9,,0.0,0.0,0.0,0.0,25.023,-41.108498,0.0,276.15002,96.25,9072.45,0.85,1,0.0,A
28872,2022-11-11 06:00:00,8.05,1.229,5645.925,0.0,0.0,767.05,0.0,280.8,0.0,0.0,0.0,0.0,98.275,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,996.875,0.0,0.0,984.3,990.3,0.0,0.0,90.875,996.325,,0.0,0.0,0.0,0.25,115.04425,-7.13125,0.0,284.0,100.0,12106.675,2.9,1,0.0,A
28951,2022-11-14 17:00:00,6.65,1.275,6853.3,0.0,0.0,681.80005,1.0,277.775,0.0,0.0,0.0,0.0,68.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.825,0.0,0.0,1007.95,1014.15,0.0,0.0,85.075005,1020.4,,0.0,0.0,0.0,0.0,266.03452,-18.40975,0.0,280.075,88.5,26835.676,1.1,1,0.0,A
28942,2022-11-14 08:00:00,6.9,1.265,5932.85,1866.8,19.275,3901.725,0.0,278.5,14.75,9951.7,2.725,0.0,65.6,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1022.775,0.0,0.0,1009.8,1016.0,0.0,0.0,78.25,1022.2,,0.0,0.0,0.0,0.0,141.95874,2.5045002,0.0,280.875,81.55,48690.023,0.375,1,94.16,A
28886,2022-11-11 21:00:00,8.5,1.2325001,888.65,0.0,0.0,794.8,0.5,281.575,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.775,0.122499995,1.0,991.125,997.175,0.0,0.2,89.925,1003.2,,0.0,0.0,0.0,0.325,328.129,-40.8075,0.25,283.67502,100.0,3452.325,4.8999996,1,0.0,A
28931,2022-11-13 20:00:00,6.5,1.2774999,1708.45,0.0,0.0,1368.75,0.0,277.475,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.45,0.0,0.0,1012.45,1018.675,0.0,0.1,75.025,1024.95,,0.0,0.0,0.0,0.125,310.27475,-36.9345,0.57500005,279.45,100.0,7022.175,0.775,1,0.0,A
28957,2022-11-14 23:00:00,7.25,1.268,592.3,0.0,0.0,156.7,1.0,279.125,0.0,0.0,0.0,0.0,60.375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.5,0.0,0.0,1007.675,1013.85,0.0,0.0,92.975,1020.05,,0.0,0.0,0.0,0.0,96.9425,-44.50275,0.0,279.975,69.275,26770.0,3.8,1,0.0,A
28890,2022-11-12 01:00:00,8.25,1.23675,520.775,0.0,0.0,366.525,0.0,281.2,0.0,0.0,0.0,0.0,84.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.15,0.0,0.0,995.45,1001.5,0.0,0.0,86.075,1007.55,,0.0,0.0,0.0,0.0,43.3815,-38.45975,0.0,283.125,84.95,35058.9,8.125,1,0.0,A
28898,2022-11-12 10:00:00,7.8250003,1.247,596.2,245851.1,93.775,580.05,0.0,280.475,43.75,128067.6,41.800003,109951.7,71.05,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.0,0.0,0.0,1007.025,1013.125,0.0,0.0,82.225,1019.25,,0.0,0.0,0.0,0.0,170.13,8.46325,0.0,282.2,72.675,38664.375,6.4,1,450.56,A
28970,2022-11-15 13:00:00,4.3,1.2675,,220777.2,30.099998,,0.0,271.85,17.925,105469.3,18.325,166579.5,2.9499998,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1019.5,0.0,0.0,1006.4,1012.6,0.0,0.0,54.225,1018.825,,0.0,0.0,0.0,0.0,212.80899,3.7145,0.0,278.525,2.9499998,61904.1,5.225,1,587.8399999999999,A
28928,2022-11-13 17:00:00,6.1499996,1.28575,4383.125,0.0,0.0,3884.55,1.0,276.65,0.0,0.0,0.0,0.0,90.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.425,0.0,0.0,1012.45,1018.725,0.0,0.0,79.575,1025.025,,0.0,0.0,0.0,0.0,266.197,-18.19225,0.025,279.4,99.05,41555.65,1.1,1,0.0,A
28894,2022-11-12 05:00:00,7.7,1.2425001,466.6,0.0,0.0,360.95,0.0,280.2,0.0,0.0,0.0,0.0,89.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.05,0.0,0.0,1000.325,1006.4,0.0,0.0,80.25,1012.5,,0.0,0.0,0.0,0.0,102.05375,-13.73975,0.0,282.65002,89.325,38357.7,8.575001,1,0.0,A
28889,2022-11-12 00:00:00,8.3,1.2344999,1060.1,0.0,0.0,449.59998,0.0,281.34998,0.0,0.0,0.0,0.0,95.425,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.85,0.0,0.0,994.2,1000.225,0.0,0.0,87.0,1006.3,,0.0,0.0,0.0,0.0,25.20175,-42.23175,0.075,283.25,95.425,20926.0,7.575,1,0.0,A
28966,2022-11-15 09:00:00,5.1499996,1.26925,,76857.4,52.675003,676.0,0.0,274.35,29.275,49707.1,33.95,42685.9,11.625,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1019.7,0.0,0.0,1006.57495,1012.8,0.0,0.0,68.675,1019.025,,0.0,0.0,0.0,0.0,155.8695,5.7035,0.0,277.75,11.75,56813.75,5.2,1,1952.94,A
28897,2022-11-12 09:00:00,7.7,1.247,529.8,102875.7,63.550003,445.3,0.0,280.25,34.5,66365.6,29.524998,39397.6,76.275,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.8,0.0,0.0,1005.85,1011.95,0.0,0.0,81.85,1018.05,,0.0,0.0,0.0,0.0,155.81775,6.5012503,0.0,282.1,81.325,44479.727,7.0,1,446.81999999999994,A
28887,2022-11-11 22:00:00,8.6,1.2327499,803.4,0.0,0.0,635.8,0.0,281.8,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.45,0.089999996,1.0,992.725,998.75,0.0,0.125,88.85,1004.825,,0.0,0.0,0.0,0.4,347.19376,-43.35225,0.4,283.45,100.0,3890.875,6.25,1,0.0,A
28934,2022-11-13 23:00:00,6.7,1.27175,1402.575,0.0,0.0,1324.575,0.0,277.95,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.35,0.0,0.0,1011.45,1017.65,0.0,0.0,76.15,1023.85,,0.0,0.0,0.0,0.0,96.97,-44.23725,0.05,280.425,100.0,40556.05,1.1,1,0.0,A
28915,2022-11-13 03:00:00,6.45,1.2855,4480.05,0.0,0.0,1865.225,1.0,277.375,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.2,0.0,0.0,1014.225,1020.5,0.0,0.0,83.3,1026.8,,0.0,0.0,0.0,0.05,74.963,-27.2875,0.0,281.025,100.0,25633.975,1.1500001,1,0.0,A
28936,2022-11-14 01:00:00,7.1,1.26975,1338.75,0.0,0.0,1237.475,0.0,278.82498,0.0,0.0,0.0,0.0,98.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.525,0.0,0.0,1011.6,1017.8,0.0,0.0,80.8,1024.025,,0.0,0.0,0.0,0.0,43.5225,-38.98625,0.05,280.1,99.05,41103.176,0.9,1,0.0,A
28939,2022-11-14 04:00:00,7.05,1.269,1319.7,0.0,0.0,1226.625,0.0,278.775,0.0,0.0,0.0,0.0,96.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1023.55,0.0,0.0,1010.65,1016.85,0.0,0.0,81.35,1023.05,,0.0,0.0,0.0,0.0,88.96925,-20.9085,0.0,280.475,96.875,45779.574,0.55,1,0.0,A
28961,2022-11-15 03:00:00,6.525,1.271,10069.8,0.0,0.0,3056.3,0.0,277.55,0.0,0.0,0.0,0.0,20.125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.45,0.0,0.0,1005.7,1011.9,0.0,0.0,81.7,1018.1,,0.0,0.0,0.0,0.0,75.1585,-27.787,0.0,279.625,36.575,26424.176,4.025,1,0.0,A
28893,2022-11-12 04:00:00,7.7,1.2405,595.35,0.0,0.0,452.15,0.0,280.25,0.0,0.0,0.0,0.0,96.85,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.725,0.0,0.0,999.05,1005.1,0.0,0.0,80.1,1011.175,,0.0,0.0,0.0,0.0,88.763504,-20.4065,0.0,282.84998,96.85,44234.45,8.75,1,0.0,A
28906,2022-11-12 18:00:00,7.525,1.27,,0.0,0.0,986.925,0.0,279.725,0.0,0.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.0,0.0,0.0,1013.15,1019.35,0.0,0.0,85.8,1025.55,,0.0,0.0,0.0,0.0,279.989,-24.654,0.0,280.84998,38.6,40538.4,3.15,1,0.0,A
28967,2022-11-15 10:00:00,4.975,1.2665,,205284.2,80.925,418.5,0.0,273.825,37.075,107522.4,59.75,135243.2,11.55,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1019.65,0.0,0.0,1006.5,1012.7,0.0,0.0,63.975,1018.9,,0.0,0.0,0.0,0.0,170.09076,7.66525,0.0,278.15,11.55,59263.45,5.25,1,2292.4,A
